Time,室内 TSP,室内 PM2.5,户外 TSP,户外 PM2.5,环境 PM2.5,室内 CO2,室内 NH3,室内 RH,室内 T,,,,
2021-03-18 20:00:00,107.0 ,91.6 ,100.9 ,87.2 ,48.0 ,513.2 ,0.8 ,72.4 ,8.1 ,,,,
2021-03-18 23:00:00,95.0 ,95.3 ,109.8 ,89.8 ,26.0 ,671.2 ,1.5 ,81.0 ,7.2 ,,,,
2021-03-19 06:00:00,284.5 ,140.5 ,352.3 ,130.8 ,60.0 ,705.1 ,1.9 ,87.2 ,4.8 ,,,,
2021-03-19 07:00:00,294.8 ,146.6 ,215.3 ,123.9 ,53.0 ,705.3 ,1.8 ,86.3 ,5.4 ,,,,
2021-03-19 08:00:00,168.8 ,109.6 ,115.6 ,87.4 ,48.0 ,548.0 ,0.7 ,75.5 ,7.1 ,,,,
2021-03-19 09:00:00,139.5 ,114.5 ,135.0 ,100.2 ,58.0 ,520.2 ,0.5 ,63.4 ,9.5 ,,,,
2021-03-19 10:00:00,155.7 ,141.1 ,146.0 ,128.0 ,72.0 ,495.0 ,0.2 ,54.7 ,11.2 ,,,,
2021-03-20 03:00:00,194.0 ,146.1 ,341.7 ,156.4 ,72.0 ,593.2 ,1.1 ,90.5 ,5.5 ,,,,
2021-03-20 06:00:00,165.0 ,133.1 ,270.2 ,138.2 ,74.0 ,545.9 ,0.9 ,90.2 ,5.4 ,,,,
2021-03-20 07:00:00,170.0 ,134.1 ,251.2 ,138.7 ,70.0 ,586.6 ,0.9 ,90.0 ,5.7 ,,,,
2021-03-20 08:00:00,170.1 ,134.6 ,217.3 ,133.7 ,68.0 ,562.4 ,0.9 ,89.5 ,6.2 ,,,,
2021-03-20 09:00:00,140.7 ,127.1 ,151.0 ,121.9 ,71.0 ,499.8 ,0.7 ,88.7 ,6.5 ,,,,
2021-03-20 11:00:00,237.1 ,66.7 ,267.8 ,61.4 ,68.0 ,475.7 ,0.0 ,62.8 ,11.8 ,,,,
2021-03-20 12:00:00,213.9 ,29.5 ,227.5 ,27.5 ,50.0 ,442.4 ,0.0 ,43.4 ,13.9 ,,,,
2021-03-20 13:00:00,145.4 ,7.3 ,134.6 ,8.2 ,36.0 ,413.3 ,0.0 ,25.2 ,14.4 ,,,,
2021-03-20 14:00:00,110.7 ,9.3 ,101.0 ,9.2 ,12.0 ,415.2 ,0.0 ,23.9 ,13.8 ,,,,
2021-03-20 15:00:00,91.0 ,11.1 ,79.0 ,10.4 ,9.0 ,423.1 ,0.0 ,24.8 ,13.6 ,,,,
2021-03-20 16:00:00,107.0 ,10.4 ,95.7 ,10.4 ,7.0 ,427.7 ,0.0 ,25.5 ,12.8 ,,,,
2021-03-20 17:00:00,130.1 ,8.0 ,124.3 ,8.7 ,7.0 ,443.0 ,0.0 ,23.0 ,11.8 ,,,,
2021-03-20 18:00:00,126.6 ,9.0 ,133.9 ,9.7 ,7.0 ,458.4 ,0.0 ,21.6 ,10.8 ,,,,
2021-03-20 19:00:00,107.8 ,9.5 ,114.0 ,9.5 ,6.0 ,447.0 ,0.0 ,24.5 ,9.6 ,,,,
2021-03-20 20:00:00,83.7 ,8.7 ,98.8 ,8.5 ,7.0 ,488.0 ,0.0 ,29.4 ,8.7 ,,,,
2021-03-20 21:00:00,68.3 ,8.2 ,76.3 ,7.8 ,6.0 ,502.1 ,0.1 ,34.7 ,7.9 ,,,,
2021-03-20 22:00:00,40.9 ,6.6 ,41.2 ,6.8 ,5.0 ,487.3 ,0.0 ,34.3 ,7.4 ,,,,
2021-03-20 23:00:00,28.8 ,6.5 ,29.5 ,6.7 ,4.0 ,491.4 ,0.1 ,35.5 ,6.4 ,,,,
2021-03-21 00:00:00,27.6 ,6.8 ,27.1 ,6.9 ,4.0 ,490.7 ,0.1 ,36.0 ,5.6 ,,,,
2021-03-21 01:00:00,24.3 ,7.3 ,23.6 ,7.1 ,5.0 ,539.0 ,0.2 ,38.2 ,5.3 ,,,,
2021-03-21 02:00:00,19.9 ,7.9 ,18.2 ,7.8 ,5.0 ,518.3 ,0.1 ,37.3 ,4.7 ,,,,
2021-03-21 03:00:00,14.1 ,8.5 ,12.7 ,8.9 ,4.0 ,501.9 ,0.1 ,35.2 ,4.4 ,,,,
2021-03-21 04:00:00,15.7 ,9.7 ,16.6 ,9.3 ,4.0 ,522.3 ,0.0 ,37.8 ,3.9 ,,,,
2021-03-21 05:00:00,20.0 ,10.4 ,21.2 ,9.6 ,5.0 ,523.6 ,0.1 ,41.3 ,3.6 ,,,,
2021-03-21 06:00:00,24.5 ,11.8 ,26.6 ,10.7 ,4.0 ,597.1 ,0.2 ,44.3 ,3.8 ,,,,
2021-03-21 07:00:00,23.7 ,12.2 ,25.2 ,11.7 ,5.0 ,552.4 ,0.1 ,36.7 ,4.8 ,,,,
2021-03-21 08:00:00,17.6 ,10.3 ,23.9 ,9.4 ,6.0 ,482.7 ,0.0 ,28.6 ,5.9 ,,,,
2021-03-21 09:00:00,20.1 ,11.6 ,21.1 ,10.4 ,5.0 ,490.2 ,0.0 ,27.8 ,7.1 ,,,,
2021-03-21 10:00:00,17.3 ,10.9 ,20.0 ,9.9 ,5.0 ,490.8 ,0.0 ,25.5 ,8.1 ,,,,
2021-03-21 11:00:00,17.7 ,9.3 ,18.0 ,8.8 ,5.0 ,476.0 ,0.0 ,22.0 ,9.4 ,,,,
2021-03-21 12:00:00,22.2 ,8.5 ,22.0 ,8.2 ,5.0 ,459.9 ,0.0 ,20.5 ,10.5 ,,,,
2021-03-21 13:00:00,24.6 ,8.8 ,27.9 ,8.5 ,5.0 ,449.1 ,0.0 ,19.1 ,11.4 ,,,,
2021-03-21 14:00:00,27.3 ,8.4 ,28.7 ,8.0 ,5.0 ,449.6 ,0.0 ,18.8 ,12.0 ,,,,
2021-03-21 15:00:00,25.9 ,7.5 ,28.4 ,7.0 ,5.0 ,443.6 ,0.0 ,17.8 ,12.2 ,,,,
2021-03-21 16:00:00,32.7 ,7.0 ,33.7 ,6.3 ,5.0 ,441.2 ,0.0 ,17.9 ,12.2 ,,,,
2021-03-21 17:00:00,30.0 ,6.2 ,37.0 ,5.7 ,5.0 ,471.6 ,0.0 ,18.5 ,11.9 ,,,,
2021-03-21 18:00:00,41.4 ,12.2 ,42.6 ,10.7 ,4.0 ,620.2 ,0.1 ,27.2 ,10.7 ,,,,
2021-03-21 19:00:00,49.2 ,34.9 ,49.9 ,24.1 ,6.0 ,573.8 ,0.1 ,29.5 ,9.3 ,,,,
2021-03-21 20:00:00,66.3 ,34.6 ,87.1 ,36.4 ,9.0 ,603.6 ,0.3 ,37.1 ,8.7 ,,,,
2021-03-21 21:00:00,82.1 ,50.2 ,103.5 ,48.4 ,15.0 ,573.7 ,0.0 ,33.6 ,8.1 ,,,,
2021-03-21 22:00:00,122.1 ,74.5 ,150.5 ,75.0 ,26.0 ,559.5 ,0.1 ,35.6 ,7.8 ,,,,
2021-03-21 23:00:00,128.5 ,75.8 ,143.2 ,75.2 ,26.0 ,558.6 ,0.0 ,38.8 ,7.3 ,,,,
2021-03-22 00:00:00,115.4 ,35.2 ,131.7 ,33.1 ,28.0 ,526.7 ,0.2 ,40.4 ,6.9 ,,,,
2021-03-22 01:00:00,135.5 ,23.6 ,154.9 ,24.0 ,28.0 ,552.8 ,0.3 ,40.4 ,7.3 ,,,,
2021-03-22 02:00:00,144.8 ,16.3 ,171.7 ,16.8 ,25.0 ,625.1 ,0.5 ,39.2 ,7.9 ,,,,
2021-03-22 03:00:00,136.9 ,16.9 ,156.7 ,17.4 ,24.0 ,556.0 ,0.2 ,38.9 ,7.2 ,,,,
2021-03-22 04:00:00,129.9 ,14.8 ,151.3 ,15.2 ,24.0 ,543.4 ,0.1 ,39.0 ,6.8 ,,,,
2021-03-22 05:00:00,129.7 ,23.5 ,146.0 ,22.3 ,25.0 ,532.7 ,0.1 ,41.1 ,6.4 ,,,,
2021-03-22 06:00:00,123.8 ,23.4 ,155.5 ,23.8 ,28.0 ,576.9 ,0.3 ,41.7 ,6.8 ,,,,
2021-03-22 07:00:00,141.9 ,21.5 ,180.8 ,22.1 ,28.0 ,627.2 ,0.3 ,40.4 ,8.1 ,,,,
2021-03-22 08:00:00,178.2 ,27.2 ,201.6 ,24.9 ,26.0 ,608.0 ,0.3 ,37.2 ,10.3 ,,,,
2021-03-23 03:00:00,90.4 ,57.7 ,90.0 ,56.3 ,36.0 ,508.0 ,0.4 ,49.9 ,8.4 ,,,,
2021-03-23 04:00:00,83.7 ,71.4 ,89.8 ,69.6 ,39.0 ,522.0 ,0.4 ,52.2 ,8.1 ,,,,
2021-03-23 05:00:00,83.8 ,77.2 ,103.5 ,73.7 ,40.0 ,529.5 ,0.5 ,56.0 ,7.3 ,,,,
2021-03-23 06:00:00,91.0 ,84.6 ,141.2 ,82.1 ,42.0 ,553.0 ,0.4 ,58.4 ,6.8 ,,,,
2021-03-23 07:00:00,103.1 ,82.8 ,121.5 ,80.2 ,47.0 ,537.5 ,0.4 ,54.7 ,8.1 ,,,,
2021-03-23 08:00:00,119.7 ,91.6 ,118.7 ,86.2 ,56.0 ,522.0 ,0.2 ,49.2 ,9.9 ,,,,
2021-03-23 09:00:00,101.4 ,91.6 ,115.2 ,86.2 ,55.0 ,500.3 ,0.2 ,42.7 ,12.6 ,,,,
2021-03-23 10:00:00,107.4 ,90.2 ,105.3 ,84.8 ,58.0 ,513.0 ,0.1 ,36.8 ,15.6 ,,,,
2021-03-23 11:00:00,94.4 ,87.8 ,97.1 ,81.5 ,59.0 ,448.5 ,0.0 ,31.9 ,17.8 ,,,,
2021-03-23 12:00:00,101.0 ,85.3 ,91.0 ,81.2 ,58.0 ,424.8 ,0.0 ,28.8 ,19.5 ,,,,
2021-03-23 13:00:00,84.0 ,81.0 ,87.0 ,75.7 ,56.0 ,410.2 ,0.0 ,25.1 ,21.0 ,,,,
2021-03-23 14:00:00,90.7 ,80.3 ,90.1 ,74.0 ,52.0 ,404.7 ,0.0 ,22.9 ,21.8 ,,,,
2021-03-23 15:00:00,83.8 ,80.7 ,91.2 ,74.5 ,47.0 ,400.2 ,0.0 ,22.2 ,22.0 ,,,,
2021-03-23 16:00:00,94.5 ,87.5 ,90.1 ,79.1 ,45.0 ,407.2 ,0.0 ,23.2 ,21.7 ,,,,
2021-03-23 17:00:00,87.2 ,79.9 ,108.4 ,71.9 ,45.0 ,434.3 ,0.0 ,22.2 ,21.2 ,,,,
2021-03-23 18:00:00,282.6 ,96.9 ,218.6 ,83.5 ,46.0 ,731.5 ,1.0 ,35.6 ,18.3 ,,,,
2021-03-23 19:00:00,230.2 ,107.7 ,208.7 ,92.6 ,51.0 ,623.5 ,0.4 ,35.0 ,17.2 ,,,,
2021-03-23 20:00:00,147.1 ,92.4 ,165.3 ,88.6 ,58.0 ,506.0 ,0.2 ,31.5 ,17.2 ,,,,
2021-03-23 21:00:00,152.5 ,92.2 ,135.7 ,89.8 ,55.0 ,470.8 ,0.2 ,33.4 ,15.0 ,,,,
2021-03-24 00:00:00,155.6 ,97.7 ,151.1 ,95.6 ,53.0 ,458.3 ,0.8 ,51.7 ,13.5 ,,,,
2021-03-24 01:00:00,155.4 ,96.8 ,151.5 ,94.9 ,58.0 ,469.8 ,1.0 ,58.4 ,13.1 ,,,,
2021-03-24 04:00:00,167.7 ,92.4 ,189.1 ,88.2 ,57.0 ,575.8 ,1.6 ,74.6 ,11.6 ,,,,
2021-03-24 11:00:00,190.3 ,47.0 ,184.2 ,42.4 ,29.0 ,504.0 ,0.0 ,31.4 ,18.3 ,,,,
2021-03-24 12:00:00,182.9 ,44.0 ,192.7 ,38.9 ,39.0 ,491.0 ,0.0 ,28.4 ,19.6 ,,,,
2021-03-24 13:00:00,176.8 ,40.6 ,174.3 ,35.9 ,38.0 ,465.3 ,0.0 ,25.6 ,20.1 ,,,,
2021-03-24 14:00:00,175.1 ,38.1 ,191.6 ,33.3 ,37.0 ,446.5 ,0.0 ,23.2 ,20.1 ,,,,
2021-03-24 15:00:00,152.5 ,36.6 ,157.1 ,32.3 ,34.0 ,425.0 ,0.0 ,22.5 ,20.1 ,,,,
2021-03-24 16:00:00,107.8 ,37.2 ,90.0 ,33.7 ,33.0 ,404.0 ,0.0 ,25.5 ,18.4 ,,,,
2021-03-24 17:00:00,78.6 ,29.6 ,69.7 ,27.0 ,29.0 ,412.3 ,0.0 ,28.0 ,16.5 ,,,,
2021-03-24 18:00:00,65.8 ,27.9 ,64.2 ,25.9 ,23.0 ,417.3 ,0.1 ,28.4 ,14.5 ,,,,
2021-03-24 19:00:00,56.4 ,29.8 ,60.4 ,27.5 ,19.0 ,445.2 ,0.2 ,31.5 ,13.2 ,,,,
2021-03-24 20:00:00,88.9 ,31.6 ,86.7 ,31.0 ,15.0 ,490.6 ,0.3 ,35.2 ,12.4 ,,,,
2021-03-24 21:00:00,81.5 ,42.7 ,101.7 ,38.7 ,16.0 ,500.3 ,0.4 ,38.9 ,11.4 ,,,,
2021-03-24 22:00:00,130.0 ,54.6 ,145.3 ,46.0 ,26.0 ,614.2 ,3.0 ,53.2 ,10.7 ,,,,
2021-03-25 00:00:00,97.9 ,73.2 ,99.4 ,65.6 ,40.0 ,656.7 ,1.3 ,52.8 ,9.3 ,,,,
2021-03-25 01:00:00,97.2 ,82.1 ,112.6 ,72.4 ,48.0 ,742.7 ,2.4 ,56.8 ,9.5 ,,,,
2021-03-25 02:00:00,102.5 ,91.7 ,127.4 ,81.5 ,48.0 ,986.0 ,3.7 ,73.0 ,8.4 ,,,,
2021-03-25 03:00:00,119.2 ,98.1 ,147.0 ,88.8 ,50.0 ,1003.3 ,4.1 ,76.8 ,7.8 ,,,,
2021-03-25 04:00:00,136.5 ,103.6 ,191.0 ,92.8 ,50.0 ,948.3 ,3.2 ,78.2 ,7.7 ,,,,
2021-03-25 05:00:00,160.9 ,112.7 ,205.0 ,102.1 ,55.0 ,775.3 ,2.3 ,71.7 ,7.5 ,,,,
2021-03-25 17:00:00,143.0 ,115.6 ,168.4 ,110.4 ,70.0 ,402.7 ,0.1 ,32.9 ,20.7 ,,,,
2021-03-25 18:00:00,193.7 ,129.7 ,225.6 ,117.9 ,68.0 ,556.7 ,0.9 ,39.7 ,19.2 ,,,,
2021-03-25 19:00:00,402.9 ,144.0 ,342.3 ,130.9 ,67.0 ,922.7 ,3.5 ,57.2 ,17.3 ,,,,
2021-03-26 09:00:00,133.2 ,115.6 ,134.2 ,110.3 ,69.0 ,417.2 ,0.6 ,58.8 ,17.0 ,,,,
2021-03-26 10:00:00,125.1 ,102.4 ,119.7 ,99.4 ,63.0 ,411.2 ,0.3 ,55.8 ,17.9 ,,,,
2021-03-26 11:00:00,114.6 ,83.9 ,118.4 ,82.1 ,61.0 ,407.0 ,0.2 ,52.8 ,18.4 ,,,,
2021-03-26 12:00:00,106.7 ,93.4 ,106.9 ,93.1 ,62.0 ,415.5 ,0.4 ,54.4 ,18.4 ,,,,
2021-03-26 13:00:00,121.6 ,115.4 ,129.9 ,109.5 ,60.0 ,489.8 ,1.3 ,63.8 ,17.6 ,,,,
2021-03-26 14:00:00,136.8 ,133.3 ,125.9 ,123.8 ,62.0 ,510.0 ,2.4 ,83.4 ,16.1 ,,,,
2021-03-26 15:00:00,155.7 ,145.3 ,159.0 ,135.8 ,71.0 ,491.7 ,2.1 ,89.4 ,15.1 ,,,,
2021-03-29 04:00:00,104.2 ,3.9 ,116.5 ,4.6 ,18.0 ,470.7 ,0.0 ,18.7 ,12.0 ,,,,
2021-03-29 05:00:00,110.6 ,4.6 ,128.1 ,4.9 ,16.0 ,487.7 ,0.2 ,19.4 ,11.8 ,,,,
2021-03-29 06:00:00,106.7 ,6.6 ,131.2 ,6.4 ,14.0 ,523.2 ,0.3 ,20.6 ,11.8 ,,,,
2021-03-29 07:00:00,113.4 ,9.8 ,145.1 ,10.6 ,15.0 ,545.8 ,0.4 ,25.0 ,12.1 ,,,,
2021-03-29 08:00:00,101.3 ,9.9 ,114.6 ,8.1 ,18.0 ,471.0 ,0.0 ,20.1 ,13.4 ,,,,
2021-03-29 09:00:00,73.4 ,7.8 ,72.8 ,7.2 ,19.0 ,437.7 ,0.0 ,17.3 ,14.6 ,,,,
2021-03-29 10:00:00,61.6 ,7.1 ,63.8 ,6.6 ,16.0 ,452.8 ,0.0 ,17.1 ,16.3 ,,,,
2021-03-29 11:00:00,50.1 ,6.4 ,59.9 ,5.8 ,13.0 ,422.8 ,0.0 ,15.7 ,17.8 ,,,,
2021-03-29 12:00:00,64.2 ,6.2 ,56.5 ,5.7 ,12.0 ,413.0 ,0.0 ,15.1 ,18.6 ,,,,
2021-03-29 13:00:00,72.3 ,7.7 ,78.7 ,6.7 ,12.0 ,400.7 ,0.0 ,15.0 ,19.3 ,,,,
2021-03-29 14:00:00,106.6 ,8.5 ,123.3 ,7.9 ,12.0 ,406.2 ,0.0 ,16.2 ,20.2 ,,,,
2021-03-29 15:00:00,154.1 ,11.0 ,173.7 ,10.2 ,16.0 ,431.8 ,0.0 ,17.4 ,20.0 ,,,,
2021-03-29 16:00:00,193.9 ,28.5 ,199.2 ,27.2 ,22.0 ,424.3 ,0.1 ,18.7 ,18.5 ,,,,
2021-04-01 09:00:00,140.1 ,63.4 ,111.5 ,55.6 ,55.0 ,524.9 ,0.4 ,34.7 ,15.9 ,,,,
2021-04-01 10:00:00,118.6 ,44.5 ,92.2 ,38.8 ,34.0 ,516.4 ,0.1 ,29.4 ,17.1 ,,,,
2021-04-01 11:00:00,123.9 ,29.1 ,101.6 ,26.5 ,23.0 ,494.7 ,0.0 ,23.9 ,18.0 ,,,,
2021-04-01 12:00:00,95.7 ,31.4 ,96.6 ,27.5 ,26.0 ,515.6 ,0.0 ,22.3 ,19.1 ,,,,
2021-04-01 13:00:00,95.1 ,28.5 ,79.2 ,23.6 ,23.0 ,479.7 ,0.0 ,17.7 ,19.6 ,,,,
2021-04-01 14:00:00,76.3 ,19.9 ,70.3 ,16.0 ,17.0 ,492.7 ,0.1 ,16.9 ,19.8 ,,,,
2021-04-01 15:00:00,73.8 ,23.0 ,70.2 ,17.2 ,16.0 ,492.6 ,0.1 ,17.3 ,19.3 ,,,,
2021-04-01 16:00:00,75.6 ,18.9 ,64.8 ,12.4 ,13.0 ,505.8 ,0.4 ,17.8 ,18.2 ,,,,
2021-04-01 17:00:00,111.6 ,17.1 ,79.8 ,13.3 ,12.0 ,582.2 ,1.0 ,19.6 ,17.8 ,,,,
2021-04-01 18:00:00,175.5 ,30.2 ,128.0 ,20.0 ,14.0 ,707.1 ,1.8 ,25.1 ,17.4 ,,,,
2021-04-01 19:00:00,130.4 ,32.0 ,130.9 ,26.4 ,15.0 ,656.7 ,1.5 ,27.7 ,16.4 ,,,,
2021-04-01 20:00:00,101.4 ,30.7 ,121.9 ,26.6 ,19.0 ,703.6 ,1.9 ,29.9 ,15.4 ,,,,
2021-04-01 21:00:00,100.2 ,39.6 ,120.5 ,35.1 ,24.0 ,663.8 ,1.7 ,29.3 ,14.9 ,,,,
2021-04-01 22:00:00,105.2 ,42.2 ,118.9 ,36.7 ,37.0 ,688.8 ,2.1 ,35.3 ,14.2 ,,,,
2021-04-02 13:00:00,164.2 ,139.6 ,152.8 ,127.0 ,70.0 ,557.7 ,1.5 ,56.6 ,15.1 ,,,,
2021-04-02 14:00:00,145.9 ,119.1 ,125.0 ,105.6 ,65.0 ,535.8 ,1.3 ,59.6 ,14.5 ,,,,
2021-04-02 15:00:00,135.0 ,113.1 ,106.0 ,99.3 ,63.0 ,551.9 ,1.5 ,61.6 ,15.0 ,,,,
2021-04-02 16:00:00,106.6 ,97.6 ,103.2 ,87.5 ,66.0 ,525.8 ,1.8 ,62.6 ,14.3 ,,,,
2021-04-02 17:00:00,159.0 ,106.4 ,105.6 ,95.5 ,56.0 ,508.6 ,1.7 ,65.0 ,14.1 ,,,,
2021-04-02 18:00:00,141.2 ,102.3 ,106.4 ,90.6 ,57.0 ,585.6 ,1.3 ,67.4 ,13.8 ,,,,
2021-04-02 19:00:00,142.0 ,112.2 ,145.4 ,106.6 ,61.0 ,593.3 ,1.5 ,72.3 ,13.4 ,,,,
2021-04-02 20:00:00,122.1 ,116.8 ,123.3 ,107.6 ,67.0 ,564.4 ,1.3 ,72.6 ,13.3 ,,,,
2021-04-02 21:00:00,128.0 ,126.6 ,132.1 ,116.0 ,72.0 ,567.8 ,1.6 ,73.4 ,13.4 ,,,,
2021-04-03 09:00:00,15.3 ,11.4 ,14.0 ,10.2 ,4.0 ,478.2 ,0.5 ,56.1 ,12.8 ,,,,
2021-04-03 10:00:00,16.5 ,11.3 ,13.1 ,10.2 ,4.0 ,424.1 ,0.2 ,46.9 ,14.5 ,,,,
2021-04-03 11:00:00,13.4 ,9.6 ,13.1 ,8.9 ,4.0 ,404.0 ,0.0 ,37.4 ,15.1 ,,,,
2021-04-03 12:00:00,12.4 ,8.5 ,10.8 ,7.7 ,3.0 ,406.0 ,0.1 ,29.2 ,16.1 ,,,,
2021-04-03 13:00:00,13.7 ,10.2 ,13.4 ,8.9 ,3.0 ,406.4 ,0.1 ,29.9 ,16.9 ,,,,
2021-04-03 14:00:00,17.4 ,11.9 ,14.1 ,9.9 ,3.0 ,407.8 ,0.1 ,28.8 ,17.7 ,,,,
2021-04-03 15:00:00,17.8 ,14.4 ,15.9 ,12.2 ,4.0 ,407.8 ,0.1 ,28.2 ,17.0 ,,,,
2021-04-03 16:00:00,21.2 ,14.7 ,18.7 ,11.7 ,4.0 ,416.3 ,0.3 ,29.1 ,17.5 ,,,,
2021-04-03 17:00:00,36.7 ,15.3 ,25.3 ,12.3 ,4.0 ,470.4 ,0.7 ,30.8 ,16.9 ,,,,
2021-04-03 18:00:00,66.8 ,14.7 ,32.1 ,11.1 ,4.0 ,550.8 ,1.1 ,32.8 ,15.7 ,,,,
2021-04-03 19:00:00,103.9 ,19.4 ,63.0 ,14.6 ,5.0 ,689.9 ,1.9 ,37.8 ,15.1 ,,,,
2021-04-03 20:00:00,66.0 ,42.0 ,79.7 ,27.1 ,6.0 ,785.8 ,2.3 ,51.3 ,13.8 ,,,,
2021-04-04 18:00:00,123.9 ,68.8 ,104.1 ,64.1 ,34.0 ,420.7 ,0.0 ,22.2 ,17.0 ,,,,
2021-04-04 19:00:00,102.9 ,78.3 ,128.9 ,74.9 ,33.0 ,439.8 ,0.2 ,27.0 ,15.6 ,,,,
2021-04-04 20:00:00,118.1 ,82.3 ,128.9 ,78.1 ,37.0 ,473.4 ,0.3 ,30.5 ,14.8 ,,,,
2021-04-04 21:00:00,136.0 ,97.2 ,166.4 ,92.1 ,40.0 ,473.7 ,0.6 ,34.2 ,13.8 ,,,,
2021-04-04 22:00:00,133.2 ,110.1 ,142.8 ,101.3 ,39.0 ,532.9 ,0.8 ,38.6 ,13.1 ,,,,
2021-04-04 23:00:00,139.6 ,104.5 ,157.5 ,100.5 ,35.0 ,510.8 ,0.7 ,40.3 ,12.2 ,,,,
2021-04-05 00:00:00,108.9 ,82.8 ,116.3 ,81.2 ,30.0 ,464.8 ,0.5 ,39.9 ,11.1 ,,,,
2021-04-05 01:00:00,94.8 ,94.0 ,107.6 ,92.6 ,45.0 ,458.9 ,0.5 ,43.0 ,10.7 ,,,,
2021-04-05 02:00:00,127.8 ,115.2 ,147.8 ,112.9 ,59.0 ,491.9 ,0.7 ,45.9 ,10.8 ,,,,
2021-04-05 17:00:00,76.0 ,72.5 ,106.5 ,73.3 ,46.0 ,414.0 ,0.2 ,32.7 ,17.6 ,,,,
2021-04-05 18:00:00,161.6 ,85.1 ,106.7 ,81.7 ,35.0 ,473.6 ,0.4 ,35.3 ,17.2 ,,,,
2021-04-05 19:00:00,46.8 ,33.7 ,52.3 ,31.5 ,41.0 ,489.8 ,0.4 ,31.7 ,16.8 ,,,,
2021-04-05 20:00:00,36.0 ,26.4 ,40.2 ,24.2 ,26.0 ,504.1 ,0.7 ,34.9 ,16.1 ,,,,
2021-04-05 21:00:00,35.7 ,32.2 ,38.5 ,33.2 ,17.0 ,455.0 ,0.3 ,33.9 ,15.5 ,,,,
2021-04-05 22:00:00,52.2 ,46.0 ,51.2 ,45.8 ,14.0 ,443.8 ,0.5 ,40.3 ,14.7 ,,,,
2021-04-06 01:00:00,65.5 ,72.6 ,86.2 ,63.7 ,22.0 ,557.7 ,1.3 ,53.5 ,13.3 ,,,,
2021-04-06 02:00:00,77.0 ,66.8 ,86.8 ,63.1 ,24.0 ,596.8 ,1.5 ,54.5 ,13.4 ,,,,
2021-04-06 03:00:00,74.5 ,65.6 ,79.4 ,62.8 ,25.0 ,602.6 ,1.5 ,57.1 ,13.5 ,,,,
2021-04-06 04:00:00,75.8 ,70.5 ,76.5 ,65.1 ,26.0 ,783.9 ,3.4 ,65.5 ,12.6 ,,,,
2021-04-06 05:00:00,86.5 ,77.3 ,105.7 ,73.3 ,29.0 ,865.3 ,4.5 ,76.6 ,11.2 ,,,,
2021-04-06 06:00:00,152.3 ,77.3 ,154.7 ,77.3 ,36.0 ,649.1 ,2.1 ,70.7 ,11.3 ,,,,
2021-04-06 07:00:00,114.6 ,92.1 ,129.4 ,81.6 ,42.0 ,598.7 ,1.2 ,61.4 ,13.3 ,,,,
2021-04-06 08:00:00,184.9 ,94.9 ,123.0 ,80.6 ,51.0 ,504.6 ,0.5 ,46.6 ,15.6 ,,,,
2021-04-06 12:00:00,120.5 ,89.6 ,136.0 ,79.1 ,42.0 ,428.5 ,0.1 ,32.1 ,20.8 ,,,,
2021-04-06 19:00:00,135.7 ,114.7 ,172.8 ,108.7 ,53.0 ,543.4 ,0.8 ,39.2 ,17.9 ,,,,
2021-04-06 20:00:00,133.0 ,126.4 ,165.3 ,120.9 ,57.0 ,575.6 ,1.1 ,43.2 ,17.0 ,,,,
2021-04-06 21:00:00,142.8 ,125.2 ,151.0 ,115.6 ,60.0 ,544.2 ,1.0 ,47.0 ,16.2 ,,,,
2021-04-06 22:00:00,140.0 ,127.5 ,187.1 ,123.2 ,59.0 ,548.4 ,1.0 ,51.9 ,15.4 ,,,,
2021-04-06 23:00:00,147.5 ,139.1 ,174.2 ,135.9 ,64.0 ,527.6 ,0.8 ,51.6 ,14.7 ,,,,
2021-04-07 00:00:00,165.5 ,144.6 ,188.7 ,145.6 ,71.0 ,510.3 ,0.9 ,55.0 ,13.7 ,,,,
2021-04-07 10:00:00,155.9 ,50.2 ,138.2 ,44.6 ,74.0 ,458.8 ,0.0 ,33.1 ,17.1 ,,,,
2021-04-07 11:00:00,93.0 ,30.5 ,87.5 ,26.3 ,14.0 ,440.3 ,0.0 ,28.8 ,17.2 ,,,,
2021-04-07 12:00:00,83.0 ,26.4 ,81.8 ,24.6 ,19.0 ,423.3 ,0.0 ,28.3 ,17.8 ,,,,
2021-04-07 13:00:00,79.2 ,25.1 ,72.7 ,22.0 ,13.0 ,425.6 ,0.0 ,27.1 ,17.9 ,,,,
2021-04-07 14:00:00,89.7 ,22.4 ,77.8 ,19.4 ,9.0 ,425.7 ,0.0 ,27.3 ,18.0 ,,,,
2021-04-07 15:00:00,74.6 ,21.5 ,61.0 ,19.4 ,11.0 ,421.8 ,0.0 ,26.0 ,16.8 ,,,,
2021-04-07 16:00:00,73.8 ,19.3 ,67.8 ,16.1 ,12.0 ,451.8 ,0.0 ,27.1 ,15.8 ,,,,
2021-04-07 17:00:00,63.7 ,14.9 ,56.1 ,13.4 ,10.0 ,458.4 ,0.0 ,26.1 ,14.1 ,,,,
2021-04-07 18:00:00,63.2 ,14.1 ,60.0 ,12.6 ,9.0 ,499.6 ,0.0 ,27.5 ,12.9 ,,,,
2021-04-07 19:00:00,68.7 ,15.7 ,71.6 ,13.9 ,8.0 ,553.4 ,0.1 ,30.5 ,12.0 ,,,,
